day,agent_id,agent_qM,agent_qE,agent_choice,agent_stored,agent_profit,agent_eta,agent_phi,agent_beta
44.0,23,1.4990254808925594,0.6424394918110969,0.0,0.0,179.52206217355607,0.9,0.10469327421803894,2.340220315051032
44.0,24,1.661580043265788,0.7121057328281948,0.0,0.0,198.98946324507492,0.9,0.0598539573445072,2.225090653676496
44.0,25,1.58701040719564,0.68014731736956,0.0,0.0,190.0590647872224,0.9,0.23946159556534563,2.990532562705562
44.0,26,1.9025947786708384,0.8153977622875022,0.0,0.0,227.85319029017228,0.9,0.09549223054655277,2.5068577868511275
44.0,27,1.9396447882016836,0.8312763378007215,0.0,0.0,232.29026904520907,0.9,0.15446651119907362,2.491830959096264
44.0,28,1.795255179832409,0.7693950770710324,0.0,0.0,214.99828796730895,0.9,0.07632320616409123,2.549143766231777
44.0,29,1.7422680180012884,0.7466862934291236,0.0,0.0,208.65258892356567,0.9,0.27794582953238056,2.799341211421814
44.0,30,1.7608680050031698,0.7546577164299298,0.0,0.0,210.88010811222608,0.9,0.28357239559289193,2.4861651007487353
45.0,1,1.858350442987459,0.7964359041374824,0.0,0.0,215.44123127943877,0.9,0.11472918757324084,2.5112747213686086
45.0,2,1.861223771382387,0.7976673305924515,0.0,0.0,215.7743403599189,0.9,0.27554148760989566,2.3101475693193327
45.0,3,1.632830617722693,0.6997845504525827,0.0,0.0,189.29639459575145,0.9,0.05351042504100474,2.7197046864039542
45.0,4,1.6410124296080917,0.7032910412606107,0.0,0.0,190.24492377835998,0.9,0.1619923928588926,2.080445818552535
45.0,5,1.9176491975578869,0.8218496560962373,0.0,0.0,222.3158209168231,0.9,0.14622528649316513,2.5756510141648885
45.0,6,1.9863225660824462,0.8512810997496197,0.0,0.0,230.27722299083308,0.9,0.14782401255865624,2.705283399854406
45.0,7,1.9924823648916985,0.8539210135250136,0.0,0.0,230.9913372984475,0.9,0.1716110504922917,2.630147340411473
45.0,8,1.8516842026134221,0.7935789439771809,0.0,0.0,214.66840447510447,0.9,0.183549492065181,2.6805891325622566
45.0,9,1.6288168428718928,0.6980643612308112,0.0,0.0,188.83107192251836,0.9,0.2842422896611452,2.0227825756686584
45.0,10,1.6704183735544222,0.7158935886661809,0.0,0.0,193.653997021051,0.9,0.2595816412983541,2.9184820619953316
45.0,11,2.003904241453437,0.8588161034800444,0.0,0.0,232.31549182445116,0.9,0.1771500325156583,2.3114460010002067
45.0,12,1.6969921471978555,0.7272823487990809,0.0,0.0,196.73473269988173,0.9,0.2867264589144728,2.6337478522492526
45.0,13,1.5059322362348346,0.6453995298149291,0.0,0.0,174.58488328835665,0.9,0.15056676877976988,2.7018296239336754
45.0,14,1.8086492622823496,0.775135398121007,0.0,0.0,209.67930214085436,0.9,0.2522614643400906,2.8750163314802712
45.0,15,2.0124489055001784,0.8624781023572194,0.0,0.0,233.30608697836618,0.9,0.1820864942149482,2.097784341800659
45.0,16,1.8071100212011533,0.7744757233719228,0.0,0.0,209.5008557154128,0.9,0.18021638210354973,2.6507832381497374
45.0,17,1.649389384373423,0.706881164731467,0.0,0.0,191.21607615482662,0.9,0.22808941312906045,2.9027101506193307
45.0,18,1.858879893190464,0.7966628113673417,0.0,0.0,215.50261120057633,0.9,0.29547851753132637,2.289530853635867
45.0,19,1.5476958642706524,0.6632982275445654,0.0,0.0,179.42660056546433,0.9,0.1685011627843241,2.8408483326276714
45.0,20,1.5312230493623815,0.656238449726735,0.0,0.0,177.5168835151264,0.9,0.07116739228002779,2.749869571783086
45.0,21,1.8363385672308312,0.7870022430989276,0.0,0.0,212.88936296328075,0.9,0.13963009550238475,2.063857948943829
45.0,22,1.8915343420597885,0.8106575751684808,0.0,0.0,219.2882882765584,0.9,0.18659781557877841,2.151334368472891
45.0,23,1.6704803357740186,0.7159201439031508,0.0,0.0,193.6611803900076,0.9,0.10469327421803894,2.340220315051032
45.0,24,1.878779800090691,0.8051913428960105,0.0,0.0,217.80963593916061,0.9,0.0598539573445072,2.225090653676496
45.0,25,2.0014994452203774,0.8577854765230188,0.0,0.0,232.0367003492579,0.9,0.23946159556534563,2.990532562705562
45.0,26,1.6009357602857666,0.686115325836757,0.0,0.0,185.5987780435972,0.9,0.09549223054655277,2.5068577868511275
45.0,27,1.922315091749362,0.823849325035441,0.0,0.0,222.85674472020168,0.9,0.15446651119907362,2.491830959096264
45.0,28,1.9349422669441712,0.8292609715475019,0.0,0.0,224.32063124484316,0.9,0.07632320616409123,2.549143766231777
45.0,29,2.01016661351938,0.8614999772225914,0.0,0.0,233.04149759677892,0.9,0.27794582953238056,2.799341211421814
45.0,30,1.9982373833258258,0.8563874499967825,0.0,0.0,231.65852483681678,0.9,0.28357239559289193,2.4861651007487353
