day,price_M,price_E,gas_M,gas_E,total_solar_M,total_solar_E,avg_storage_fraction,avg_profit
224,37.53610685446447,192.84270473303567,27.712539486531966,97.59108835137084,52.287460513468034,22.408911648629157,0.0,209.46876124758015
225,36.17533084546386,191.98872400766842,26.93645195491296,97.25847940924841,53.06354804508704,22.741520590751588,0.0,209.52356421925685
226,36.12217514569624,191.95523408775801,26.906000500735963,97.24542878602969,53.09399949926404,22.7545712139703,0.0,209.52432643473847
227,37.063613978054455,192.54690667149066,27.443811678491386,97.47591929078203,52.556188321508614,22.524080709217976,0.0,209.49547807617483
228,36.59470657245866,192.2525957601189,27.176340354854823,97.3612887235092,52.82365964514518,22.638711276490792,0.0,209.5139110788914
229,38.738085675269815,193.5918184390155,28.392672301902707,97.88257384367259,51.60732769809729,22.11742615632741,0.0,209.36406102115623
230,37.84801025014418,193.03755405762362,27.88950501227501,97.66693071954643,52.11049498772499,22.333069280453568,0.0,209.44665389779036
231,38.550434395397446,193.47518114404852,28.286815333748386,97.83720657160646,51.713184666251614,22.16279342839355,0.0,209.38387353566588
232,36.10476514326859,191.94426300847553,26.896024536406685,97.24115337274571,53.103975463593315,22.75884662725428,0.0,209.5245535026062
233,36.44960218206919,192.16136578350037,27.0934108864895,97.32574752278121,52.9065891135105,22.674252477218783,0.0,209.51798167133092
234,37.0957422926654,192.56704432421168,27.46210943453886,97.48376118623094,52.53789056546114,22.51623881376906,0.0,209.49392022274017
235,35.3110709537422,191.44295545112175,26.440046790759034,97.04573433889672,53.559953209240966,22.95426566110327,0.0,209.52305888074758
236,34.09935274971157,190.67315510243944,25.73931732295287,96.74542170983695,54.26068267704713,23.254578290163053,0.0,209.47593240689585
237,37.21275088471369,192.64035406297776,27.52871742677734,97.51230746861886,52.47128257322266,22.48769253138114,0.0,209.48792727677989
238,39.89524937407617,194.30857499300583,29.042859176038604,98.16122536115941,50.957140823961396,21.838774638840597,0.0,209.2136340076123
239,36.01325530938143,191.88657950281905,26.843570959896866,97.21867326852723,53.156429040103134,22.78132673147277,0.0,209.52556377982327
240,38.90884147289387,193.69785491937074,28.48889547543434,97.92381234661471,51.51110452456566,22.076187653385283,0.0,209.3449197766072
241,39.43863850559059,194.02625433743367,28.786825591143113,98.05149668191848,51.21317440885689,21.948503318081524,0.0,209.27879197849205
242,37.95091605247842,193.1017689336261,27.9478170404835,97.69192158877864,52.0521829595165,22.308078411221356,0.0,209.43858095205783
243,38.7579549739261,193.60416178728033,28.403873941670874,97.88737454643038,51.596126058329126,22.112625453569628,0.0,209.3618882150721
244,36.0479520657334,191.90845421568753,26.863462809657555,97.22719834699609,53.136537190342445,22.772801653003906,0.0,209.5252169654986
245,36.83592609775339,192.40409281974334,27.314033481382296,97.42030006344956,52.685966518617704,22.579699936550444,0.0,209.50543505008383
246,36.86395732901495,192.4216846463351,27.330020774721987,97.42715176059514,52.66997922527801,22.572848239404863,0.0,209.5043117391032
247,38.46710893640626,193.4233522553964,28.239772059965972,97.81704516855685,51.76022794003403,22.182954831443155,0.0,209.39226043900945
248,38.47013686390584,193.4252360399714,28.24148195643373,97.81777798132875,51.75851804356627,22.182222018671258,0.0,209.39196009538244
249,38.109076976698006,193.20039522320417,28.037368555671527,97.73030080957352,51.96263144432847,22.269699190426486,0.0,209.42542022386564
250,37.227647073251354,192.64968365778105,27.53719371964857,97.51594016556368,52.46280628035143,22.484059834436326,0.0,209.4871283708019
251,38.71799871712976,193.579338574204,28.38134660523795,97.87771997367341,51.61865339476205,22.122280026326592,0.0,209.36624303893296
252,35.576001458595805,191.61054167850918,26.592509967709233,97.11107570044682,53.40749003229077,22.888924299553185,0.0,209.52613755881652
253,35.38936210996749,191.492506418956,26.48512946460516,97.06505548483078,53.51487053539484,22.934944515169217,0.0,209.52423804781859
254,37.769949976557974,192.98881960652372,27.845247408351504,97.64796317500779,52.154752591648496,22.35203682499221,0.0,209.45251996943728
255,38.78067247308646,193.6182729484783,28.41667967710987,97.89286271876136,51.58332032289013,22.10713728123863,0.0,209.35938635815492
256,35.86595927718794,191.79366830315107,26.759075989695063,97.18246113844074,53.24092401030494,22.817538861559257,0.0,209.52654307805366
257,36.793147465571444,192.3772405858306,27.289629762955677,97.40984132698101,52.71037023704432,22.590158673018994,0.0,209.50709383359674
258,35.332498837877026,191.45651951796935,26.45238797581306,97.0510234182056,53.54761202418694,22.9489765817944,0.0,209.52340408218055
259,35.22697335920142,191.38970459879826,26.391594870161413,97.02496923006917,53.60840512983859,22.975030769930825,0.0,209.5215403847821
260,38.96673637443133,193.73378532461595,28.52149788924089,97.93778480967467,51.47850211075911,22.062215190325333,0.0,209.33818940561753
261,36.016686908342564,191.8887431595146,26.845538512307108,97.21951650527447,53.15446148769289,22.780483494725523,0.0,209.52553145175787
262,37.75490889025571,192.97942683908138,27.83671718346934,97.644307364344,52.16328281653066,22.355692635656,0.0,209.4536247191441
263,36.743130791079345,192.34583697705258,27.261088688614073,97.39760943797745,52.73891131138593,22.602390562022542,0.0,209.50894821426158
264,36.83917837705832,192.4061340229663,27.315888525759874,97.42109508246853,52.684111474240126,22.57890491753148,0.0,209.50530619635774
265,36.83050443186708,192.40068997964036,27.310940972053167,97.4189747023085,52.68905902794683,22.5810252976915,0.0,209.50564899210863
266,36.73630137801267,192.34154836932504,27.257190917071767,97.39593896445933,52.74280908292823,22.604061035540674,0.0,209.50919430013525
267,35.78423464800168,191.74208466088695,26.712160900819562,97.16235467177981,53.28783909918044,22.83764532822019,0.0,209.52674207296454
268,35.83410767531217,191.7735667881003,26.74079409915737,97.17462604249602,53.25920590084263,22.825373957503984,0.0,209.5266498685057
269,36.72309649901289,192.33325575589555,27.24965398232621,97.39270884956838,52.75034601767379,22.607291150431625,0.0,209.5096652649105
270,36.02741347417266,191.89550609370968,26.851688451010197,97.22215219329009,53.1483115489898,22.777847806709914,0.0,209.52542760745652
271,34.56737833803194,190.97114162183848,26.01064409536302,96.86170461229844,53.98935590463698,23.138295387701564,0.0,209.5005725718311
272,39.05470750227829,193.78836083847068,28.571015771641065,97.95900675927474,51.428984228358935,22.040993240725257,0.0,209.32772958499336
273,37.381593589922815,192.74605724041263,27.624747254580882,97.55346310910609,52.37525274541912,22.446536890893906,0.0,209.4783965573339
274,38.85101243478727,193.66195460738547,28.456318973661965,97.90985098871226,51.543681026338035,22.09014901128773,0.0,209.35152091944508
275,36.62601655346718,192.2722713104285,27.19422454564487,97.36895337670495,52.80577545435513,22.631046623295056,0.0,209.51293141010086
276,39.02084111033698,193.76735375373158,28.551955840100703,97.95083821718602,51.4480441598993,22.049161782813986,0.0,209.33178959149353
277,37.12553792325436,192.5857167151599,27.479075409369287,97.49103231830112,52.52092459063071,22.508967681698877,0.0,209.4924417050731
278,38.14288162486998,193.22146443350758,28.05649778402403,97.73849905029601,51.94350221597597,22.261500949703986,0.0,209.42248900649562
279,39.45265634026372,194.03493127985487,28.79469589744926,98.05486967033539,51.20530410255074,21.9451303296646,0.0,209.27690403335203
280,37.238072354413816,192.65621263927125,27.543125492118932,97.51848235376525,52.45687450788107,22.481517646234742,0.0,209.486564417247
281,37.27448038300935,192.6790107807715,27.56383791305649,97.52735910559564,52.43616208694351,22.472640894404364,0.0,209.4845637411806
282,36.15853133004073,191.9781408173161,26.92682908630365,97.25435532270157,53.07317091369635,22.745644677298436,0.0,209.5238163368844
283,36.21862893558935,192.01599589826083,26.961248622159466,97.26910655235406,53.03875137784053,22.73089344764594,0.0,209.52286661226572
284,35.33939044377267,191.4608816176685,26.456356763243726,97.05272432710446,53.543643236756274,22.947275672895547,0.0,209.52351150606853
285,38.281960387785105,193.30810747313916,28.13515796515243,97.7722105564939,51.86484203484757,22.2277894435061,0.0,209.40999129774505
286,38.7038108573952,193.57052298310145,28.37334619981749,97.8742912284932,51.62665380018251,22.12570877150679,0.0,209.3677754051617
287,39.89150083343644,194.30625994644302,29.040760034296476,98.1603257289842,50.959239965703524,21.839674271015795,0.0,209.21419965375966
288,39.056342020806916,193.78937462574476,28.57193557859774,97.95940096225617,51.42806442140226,22.040599037743828,0.0,209.32753258038488
289,36.99732508527667,192.5053463674289,27.406047176666313,97.45973450428556,52.59395282333369,22.540265495714436,0.0,209.49857288636318
290,36.393604005923464,192.1261389053193,27.06138667474469,97.31202286060487,52.93861332525531,22.687977139395134,0.0,209.5193459115394
291,39.231657009557935,193.89806165501068,28.67054064085098,98.00166027465042,51.32945935914902,21.99833972534958,0.0,209.30583921459603
292,37.858577595998774,193.0441498788899,27.895494729683783,97.66949774129304,52.10450527031622,22.33050225870695,0.0,209.4458426926036
293,36.93677900938473,192.46737335679498,27.37154068724891,97.44494600882096,52.62845931275109,22.55505399117904,0.0,209.50125896141355
294,36.18608253830115,191.99549672678563,26.94261005131039,97.26111859341873,53.05738994868961,22.738881406581264,0.0,209.5233974206051
295,37.983833488194534,193.1223024966746,27.966462144935825,97.69991234782964,52.033537855064175,22.30008765217036,0.0,209.43591703177424
296,37.05538991029734,192.5417513524683,27.43912730932182,97.47391170399507,52.56087269067818,22.526088296004936,0.0,209.49587077372365
297,39.410721884492446,194.00897228898643,28.771149894792117,98.04477852633948,51.22885010520788,21.955221473660522,0.0,209.2825306146888
298,37.56252612126513,192.8592218086559,27.727542180329337,97.59751807728401,52.27245781967066,22.402481922716,0.0,209.4670264157199
299,38.8520758015393,193.66261484367595,28.456918094924752,97.91010775496775,51.54308190507525,22.089892245032246,0.0,209.35140063363053
300,37.720517188955434,192.95794726663803,27.817209730879576,97.63594702751982,52.182790269120424,22.36405297248018,0.0,209.45611971487145
301,38.61363596449811,193.51447775908287,28.322481561660673,97.85249209785458,51.67751843833933,22.147507902145424,0.0,209.37734366251692
302,38.902007750503344,193.69361310106814,28.485046456089563,97.92216276689553,51.51495354391044,22.077837233104475,0.0,209.34570617231068
303,37.60118261685371,192.88338524193324,27.749489634951914,97.60692412926511,52.250510365048086,22.393075870734897,0.0,209.46444206622593
304,35.95146551956337,191.84761325339105,26.80813556275057,97.20348666975025,53.19186443724943,22.796513330249756,0.0,209.52607177148636
305,37.973270371264036,193.1157137240193,27.960479387315374,97.69734830884946,52.039520612684626,22.30265169115055,0.0,209.4367761830395
306,33.686867050815664,190.40983642447617,25.499475340835737,96.6426322889296,54.50052465916426,23.3573677110704,0.0,209.44748311880747
307,38.487920914296346,193.43629954385912,28.251524134485386,97.82208177192231,51.748475865514614,22.17791822807769,0.0,209.39018933909836
308,36.10391535514559,191.94372747883406,26.895537577793363,97.24094467619716,53.10446242220664,22.759055323802844,0.0,209.52456430065266
309,39.80028713730805,194.24991411220228,28.989667319713604,98.13842885130583,51.010332680286396,21.861571148694168,0.0,209.22780685455493
310,37.99200470183425,193.12739905873067,27.971089908586848,97.70189567510864,52.02891009141315,22.29810432489135,0.0,209.43524963435934
311,39.12067220543193,193.82926772473394,28.60812961777073,97.97491269333031,51.39187038222927,22.02508730666969,0.0,209.31970198241186
312,38.3593308954514,193.35628003745126,28.1788886296861,97.79095226986547,51.8211113703139,22.20904773013453,0.0,209.40273368989745
313,40.3854812758114,194.61095967972415,29.31699342090063,98.27871146610028,50.68300657909937,21.72128853389973,0.0,209.13528067548194
314,35.69708541585571,191.68705064010192,26.662104496814237,97.1409019272061,53.33789550318576,22.8590980727939,0.0,209.5266833848636
315,37.81703492108768,193.01821803404312,27.87194554429709,97.65940523327018,52.12805445570291,22.34059476672982,0.0,209.44900824715123
316,38.52539185498997,193.4596069306737,28.27267946937362,97.83114834401727,51.72732053062638,22.168851655982735,0.0,209.38642068406276
317,36.97759316594421,192.49297237908337,27.394802970880654,97.45491555894885,52.605197029119346,22.54508444105115,0.0,209.4994630250824
318,37.579439993619296,192.86979496537856,27.73714577272481,97.60163390259635,52.26285422727519,22.398366097403652,0.0,209.46590236982968
319,37.38843706215599,192.75033951959543,27.628637387902636,97.55513030910113,52.371362612097364,22.44486969089887,0.0,209.47798827585285
320,37.235784361508586,192.65477978273765,27.541823703622335,97.51792444440957,52.458176296377665,22.48207555559043,0.0,209.4866885263688
321,36.069582817436846,191.92208924441695,26.87586160793449,97.23251211768621,53.12413839206551,22.76748788231379,0.0,209.52497835193975
322,36.63264267285615,192.2764348015046,27.19800891773736,97.37057525045887,52.80199108226264,22.62942474954113,0.0,209.5127194727521
323,38.95049053807453,193.72370401482578,28.512350484116553,97.93386449319281,51.48764951588345,22.06613550680719,0.0,209.34009029892897
324,36.74271841406489,192.34557802480177,27.260853336178428,97.3975085726479,52.73914666382157,22.602491427352103,0.0,209.50896312205106
325,40.24082218806676,194.52180837432812,29.23618134580589,98.2440777196311,50.76381865419411,21.755922280368903,0.0,209.1593048293129
326,39.16520302180404,193.8568748773896,28.633175909967818,97.98564681855764,51.36682409003218,22.014353181442363,0.0,209.31419347576463
327,35.39615809978332,191.49680658949111,26.489041737225698,97.06673217309672,53.5109582627743,22.933267826903272,0.0,209.5243297417854
328,36.988891563759694,192.50005782654708,27.40124151597157,97.45767493541638,52.59875848402843,22.542325064583615,0.0,209.49895508104268
329,36.25380769790078,192.03814883838086,26.981390341640477,97.27773871784592,53.01860965835952,22.72226128215408,0.0,209.52224910037052
330,35.04628221599511,191.2752026285586,26.287401203810568,96.9803148016331,53.71259879618943,23.0196851983669,0.0,209.5173948909678
331,36.155038154621174,191.97594009609801,26.9248280437885,97.25349773305221,53.0751719562115,22.746502266947786,0.0,209.52386745784108
332,38.003265331869635,193.13442219275623,27.97746698565618,97.70462870813836,52.02253301434382,22.29537129186164,0.0,209.4343259135573
333,36.58275969973583,192.24508730726632,27.169515397380103,97.35836374173434,52.8304846026199,22.64163625826567,0.0,209.51427540959628
334,37.14311273755121,192.5967291124994,27.489081237421843,97.49532053032365,52.51091876257816,22.50467946967635,0.0,209.49155437119052
335,36.238467539778135,192.0284892976184,26.9726078369822,97.27397478727809,53.0273921630178,22.726025212721915,0.0,209.5225239652394
336,36.75927255946209,192.35597274096511,27.270300664342102,97.40155742757518,52.7296993356579,22.598442572424812,0.0,209.5083597769183
337,36.21329814214689,192.0126385836005,26.958196064516564,97.26779831336424,53.041803935483436,22.732201686635758,0.0,209.52295621928224
338,37.75713499865933,192.98081703370255,27.837979721859874,97.64484845222566,52.162020278140126,22.355151547774337,0.0,209.45346173487582
339,37.57872901816425,192.86935054163746,27.73674210533298,97.60146090228557,52.26325789466702,22.398539097714437,0.0,209.46594982959274
340,39.804853729774244,194.25273567168222,28.99222590666316,98.13952538856992,51.00777409333684,21.860474611430075,0.0,209.22713277394294
341,37.12882553584372,192.58777681711445,27.48094722127825,97.49183452340496,52.51905277872175,22.508165476595035,0.0,209.4922765766031
342,36.83853228238542,192.40572852241328,27.315520007439595,97.42093714604553,52.684479992560405,22.57906285395446,0.0,209.50533182516978
343,37.76779687466969,192.98747509683412,27.844026371538845,97.64743987351665,52.155973628461155,22.35256012648335,0.0,209.45267861868476
344,36.922167402877356,192.4582074245023,27.36321126911242,97.44137625819104,52.63678873088758,22.558623741808965,0.0,209.50188707946972
345,36.33972304594536,192.0922335062841,27.03056251956884,97.29881250838665,52.96943748043116,22.701187491613357,0.0,209.52054988157715
346,36.325787314837314,192.08346257636776,27.022588466978448,97.29539505727648,52.97741153302155,22.70460494272352,0.0,209.52084392219996
347,36.75856294240546,192.3555271761339,27.269895711288022,97.4013838762663,52.73010428871198,22.598616123733706,0.0,209.50838584627
348,34.36486630260344,190.84230636699073,25.893347250125437,96.81143453576804,54.10665274987456,23.188565464231957,0.0,209.49090674556018
349,39.58660715260946,194.11781457998467,28.86987001028715,98.08708714726592,51.13012998971285,21.912912852734078,0.0,209.2585041206338
350,37.365767950569236,192.7361537921836,27.615750629307335,97.54960741256029,52.384249370692665,22.450392587439712,0.0,209.4793341559244
351,36.782564555505324,192.3705966938599,27.2835915716186,97.40725353069368,52.7164084283814,22.592746469306313,0.0,209.50749384682916
352,36.17070346981468,191.98580899969886,26.933801467822036,97.25734348620944,53.066198532177964,22.742656513790557,0.0,209.52363469933587
353,35.203331256171836,191.37472968255742,26.37796892309685,97.01912953847008,53.62203107690315,22.98087046152992,0.0,209.52106650247063
354,36.717550454807125,192.32977268079662,27.246488286082055,97.39135212260659,52.753511713917945,22.608647877393405,0.0,209.50986116344296
355,38.08891996756204,193.1878302908784,28.02596033085804,97.72541157036773,51.97403966914196,22.274588429632267,0.0,209.4271482230602
356,37.70540930819291,192.94851028219279,27.808639032813957,97.63227387120598,52.19136096718604,22.36772612879402,0.0,209.45720208567596
357,38.767616947528055,193.61016360573853,28.409320557274825,97.88970881026064,51.590679442725175,22.11029118973936,0.0,209.3608264438079
358,36.666894214047915,192.29795415846476,27.21756846460837,97.37895791340358,52.78243153539163,22.62104208659641,0.0,209.51159825511505
359,34.61249883834465,190.99982561225127,26.036756678682707,96.87289571943545,53.96324332131729,23.127104280564556,0.0,209.50251937588615
360,38.43354169135309,193.40246683363466,28.22081426911378,97.80892040104877,51.77918573088622,22.191079598951237,0.0,209.39556765570154
361,38.049693757461164,193.1633746556216,28.003755551170997,97.71589523621614,51.996244448829,22.28410476378386,0.0,209.43046850559784
362,37.425315725676924,192.77341348146558,27.6495980292433,97.56411344110427,52.3504019707567,22.435886558895728,0.0,209.47575861876436
363,38.36543075111875,193.36007710422047,28.182335469303823,97.7924294868445,51.81766453069618,22.207570513155506,0.0,209.40215223194292
364,34.54891757166489,190.95940354554983,25.999958030541833,96.85712487023221,54.00004196945817,23.142875129767784,0.0,209.49975433262838
365,38.52934603809302,193.46206621385141,28.274911644093656,97.83210499032586,51.725088355906344,22.167895009674147,0.0,209.38602000996454
366,37.7412180555075,192.97087660961537,27.828952042570833,97.64097944681608,52.17104795742917,22.359020553183928,0.0,209.45462311419945
367,38.5827312744795,193.4952638856632,28.30504295578902,97.84501840962386,51.69495704421098,22.154981590376135,0.0,209.38055483647977
368,39.540582103801334,194.08934254492385,28.844047067234513,98.07602017167193,51.15595293276549,21.923979828328065,0.0,209.26489959615262
369,38.23652448726586,193.27980891280106,28.109467588223495,97.76120039495292,51.890532411776505,22.238799605047074,0.0,209.41415171112436
370,36.954765979044815,192.47865566030745,27.381793203686044,97.44933994443687,52.618206796313956,22.550660055563124,0.0,209.5004750047384
371,38.60642947777544,193.5099976645847,28.318415441616317,97.85074947497841,51.68158455838368,22.14925052502158,0.0,209.37809556407183
372,39.46252133375791,194.04103726954955,28.80023420626997,98.05724323125855,51.19976579373003,21.94275676874144,0.0,209.27557112928332
373,37.767742510602545,192.98744114885974,27.84399554114698,97.64742666049156,52.15600445885302,22.35257333950844,0.0,209.45268262225846
374,40.163745129137105,194.4742805568446,29.193095796822064,98.22561248435231,50.806904203177936,21.774387515647685,0.0,209.17179659628158
375,34.85047753053551,191.15098734074772,26.17435240515639,96.93186531649559,53.82564759484361,23.068134683504404,0.0,209.5115414310611
376,37.61020174203839,192.8890221994728,27.7546095474598,97.60911837748277,52.2453904525402,22.390881622517227,0.0,209.46383124543658
377,38.931384512205774,193.71184673538525,28.501591489673416,97.92925349557432,51.498408510326584,22.07074650442568,0.0,209.3423135894341
378,37.95833208506613,193.10639529423423,27.952017957608007,97.693721981832,52.04798204239199,22.306278018167998,0.0,209.43798424140368
379,36.611507720573734,192.26315421884462,27.18593757173136,97.3654018164563,52.81406242826864,22.634598183543705,0.0,209.5133898530555
380,37.01800586183063,192.51831395154838,27.417830602152982,97.46478454377984,52.58216939784702,22.53521545622015,0.0,209.49762463878832
381,38.2315197431721,193.27669142320246,28.106637374109674,97.759987446047,51.893362625890326,22.240012553952997,0.0,209.41460538032794
382,34.64641130346973,191.02137940825958,26.056377666029007,96.88130471401243,53.94362233397099,23.118695285987567,0.0,209.5039330076789
383,34.6570432114982,191.0281358588312,26.062528135491164,96.88394062949621,53.93747186450884,23.116059370503788,0.0,209.50436743588853
384,40.172525563664756,194.4796957386595,29.198004962082834,98.22771641232121,50.801995037917166,21.772283587678785,0.0,209.17038440044925
385,37.15113059755339,192.60175276092681,27.493645664030907,97.4972767131561,52.50635433596909,22.5027232868439,0.0,209.49114580257537
386,38.86482711791164,193.67053175424624,28.46410213689291,97.91318663009696,51.53589786310709,22.08681336990304,0.0,209.34995503073085
387,36.09668886281343,191.93917329785853,26.891396435518175,97.23916990093636,53.108603564481825,22.76083009906364,0.0,209.5246550530965
388,38.39673652552759,193.3795625485767,28.200023403849393,97.80001003022117,51.79997659615061,22.19998996977883,0.0,209.39914674431705
389,35.5288880202077,191.58075792362408,26.565416160394086,97.09946406874033,53.434583839605914,22.900535931259675,0.0,209.52577920705576
390,38.13353076738124,193.21563676165167,28.051206752732384,97.73623146545674,51.948793247267616,22.263768534543264,0.0,209.4233039912936
391,37.844785823795675,193.03554139286211,27.887677286097407,97.66614740832746,52.11232271390259,22.333852591672542,0.0,209.44690061033504
392,36.32877890597519,192.08534549441808,27.02430032077538,97.29612870890374,52.97569967922462,22.703871291096263,0.0,209.52078140156388
393,38.345160291714166,193.34745858209016,28.170880771874863,97.78752033080352,51.82911922812514,22.212479669196487,0.0,209.40407924754365
394,36.44141727005215,192.15621757223673,27.088730811550356,97.32374177637872,52.911269188449644,22.676258223621275,0.0,209.51818825755797
395,37.90628190914651,193.0739208458258,27.922529392364154,97.68108402529893,52.077470607635846,22.318915974701078,0.0,209.4421299410803
396,37.7473605622833,192.97471281881354,27.832436017945042,97.6424725791193,52.16756398205496,22.357527420880697,0.0,209.45417602232718
397,34.47585767993508,190.91293663807338,25.95765417785401,96.83899464765172,54.04234582214599,23.16100535234828,0.0,209.49639235203617
398,36.96947946353896,192.4878838456611,27.390178987549277,97.45293385180683,52.60982101245072,22.547066148193167,0.0,209.49982490980338
399,38.171605646832035,193.2393641042463,28.072748935160902,97.74546382935468,51.9272510648391,22.254536170645327,0.0,209.41996560071757
400,35.959850314770286,191.85290172210287,26.812944924374285,97.20554782473184,53.187055075625715,22.794452175268166,0.0,209.52601107312802
401,35.14830720468317,191.33986948646637,26.34624804719767,97.00553487737042,53.65375195280233,22.99446512262957,0.0,209.51988372653372
402,33.911789973832704,190.55350182398567,25.630341449717754,96.69871776416475,54.369658550282246,23.30128223583525,0.0,209.46377895778687
403,38.730915550816384,193.58736384874183,28.388629702272,97.88084130097371,51.611370297728,22.119158699026286,0.0,209.3648415853227
404,36.25572593919512,192.03935667684803,26.982488507480817,97.27820936034892,53.01751149251918,22.72179063965108,0.0,209.52221412118408
405,38.503802450818704,193.44617861521908,28.26049110871633,97.82592476087842,51.73950889128367,22.17407523912157,0.0,209.38859828622606
406,36.61962498381858,192.26825505259313,27.19057398211561,97.36738884947812,52.80942601788439,22.632611150521882,0.0,209.51313431934474
407,37.00167871781884,192.5080763724537,27.408527901516997,97.46079767207871,52.591472098483,22.539202327921288,0.0,209.498374566762
408,36.92112219988467,192.45755173533178,27.362615416857246,97.44112089293881,52.637384583142754,22.55887910706118,0.0,209.50193171049537
409,36.808988163099016,192.38718456240974,27.298667091697098,97.4137144678702,52.7013329083029,22.586285532129814,0.0,209.5064874150135
410,38.19319804526161,193.25281783554044,28.084963379247846,97.75069859110621,51.915036620752154,22.24930140889378,0.0,209.41804891081264
411,37.15639363443484,192.60505023533452,27.496641694727764,97.4985607263119,52.503358305272236,22.5014392736881,0.0,209.49087633321648
412,38.6363410681244,193.52859185533336,28.33529133016789,97.85798199864338,51.66470866983211,22.142018001356618,0.0,209.37496233303028
413,36.284664757712875,192.05757669681896,26.999053942788954,97.28530883262384,53.000946057211046,22.714691167376163,0.0,209.5216700183477
414,37.46173936092321,192.79619822039308,27.670295369150182,97.5729837296358,52.32970463084982,22.42701627036421,0.0,209.47350766893703
415,39.85270728054644,194.2822990124225,29.019033394996654,98.15101431214143,50.980966605003346,21.848985687858576,0.0,209.22002365050633
416,37.18909216088527,192.62553486919154,27.515253429014443,97.50653718386333,52.48474657098556,22.493462816136667,0.0,209.48917944292288
417,36.83786992724153,192.4053128149994,27.315142212952736,97.4207752341226,52.684857787047264,22.5792247658774,0.0,209.50535808310957
418,36.51989108485104,192.20556699329302,27.133591608356262,97.34296783215268,52.86640839164374,22.657032167847316,0.0,209.5161063572152
419,38.45338127578607,193.4148113988621,28.232019543339177,97.81372266143107,51.76798045666082,22.186277338568924,0.0,209.39361791531923
420,36.2752516180665,192.05165046295477,26.993665918036584,97.28299967915854,53.006334081963416,22.717000320841464,0.0,209.52185037865314
421,34.71730561547418,191.0664239050788,26.097381206647476,96.89887765999177,53.902618793352524,23.101122340008224,0.0,209.5067507940773
422,38.65860773629043,193.54243178023302,28.347852055009177,97.8633651664325,51.65214794499082,22.1366348335675,0.0,209.3726087753969
423,37.59378467165361,192.8787613181025,27.74528981073724,97.60512420460168,52.25471018926276,22.394875795398324,0.0,209.46494087413308
424,37.04587390868947,192.53578588517658,27.433706764603826,97.47158861340164,52.566293235396174,22.52841138659836,0.0,209.49632207029862
425,35.30469680917901,191.438920229583,26.43637532964543,97.04416085556232,53.56362467035457,22.955839144437675,0.0,209.5229529254224
426,37.87865892989051,193.05668301960614,27.906876043670174,97.67437544728722,52.093123956329826,22.32562455271278,0.0,209.44428991407113
427,36.69229590720529,192.31391074791347,27.23207152999386,97.38517351285451,52.76792847000614,22.61482648714549,0.0,209.51073894867187
428,37.73132845709887,192.9646999455504,27.823342475098272,97.63857534647069,52.17665752490173,22.361424653529312,0.0,209.45534004963145
429,39.10116259951887,193.81717062656455,28.597154396225008,97.97020902695357,51.40284560377499,22.029790973046424,0.0,209.32209266405533
430,36.159399341109356,191.97868766272634,26.927326313803064,97.25456842020131,53.072673686196936,22.745431579798687,0.0,209.52380356438886
431,38.95886132180769,193.7288985880552,28.517063860162494,97.93588451149822,51.482936139837506,22.06411548850179,0.0,209.33911204728372
432,36.81163761922426,192.3888476700991,27.30017855405528,97.41436223745227,52.69982144594472,22.585637762547737,0.0,209.5063850898925
433,37.12346559689988,192.58441812355753,27.477895504601854,97.49052664482937,52.522104495398146,22.509473355170634,0.0,209.4925455894984
434,39.82109217301301,194.2627683866151,29.00132349177018,98.14342435361579,50.99867650822982,21.856575646384208,0.0,209.2247296817987
435,36.82467107413618,192.39702863276395,27.307613517045496,97.41754865016236,52.692386482954504,22.582451349837644,0.0,209.50587797662573
436,38.5312452227952,193.4632473835482,28.275983733488083,97.83256445720917,51.72401626651192,22.16743554279082,0.0,209.38582736488723
437,37.53675898095808,192.84311246470511,27.712909838553642,97.59124707366584,52.28709016144636,22.408752926334152,0.0,209.46871873242281
438,37.25335474613049,192.66578278569847,27.551820168899418,97.52220864381404,52.44817983110058,22.477791356185964,0.0,209.48573053233375
439,35.15780018711676,191.34588450896155,26.351721484590577,97.0078806362531,53.64827851540942,22.992119363746895,0.0,209.5200957606442
440,38.47338399172308,193.42725616377436,28.24331560267801,97.81856382971915,51.75668439732199,22.181436170280854,0.0,209.39163763819715
441,40.835282401753595,194.88775647435287,29.56784417541879,98.38621893232234,50.43215582458121,21.61378106767766,0.0,209.05575421445198
442,36.71868890814274,192.3304876709143,27.247138127163453,97.39163062592719,52.75286187283655,22.608369374072808,0.0,209.50982104274985
443,37.34101882084199,192.72066445192388,27.601679378035655,97.54357687630099,52.398320621964345,22.456423123699004,0.0,209.4807820712701
444,38.96481654577968,193.73259402437853,28.520416953487107,97.93732155149448,51.47958304651289,22.062678448505526,0.0,209.33841454051102
445,34.82210252448929,191.13297490459684,26.157957812364913,96.9248390624421,53.84204218763509,23.075160937557897,0.0,209.51057565278313
446,36.58484356991585,192.24639702821455,27.170705898700007,97.35887395658571,52.82929410129999,22.641126043414282,0.0,209.51421223710696
447,36.81502277046489,192.39097255048702,27.302109679409455,97.41518986260405,52.697890320590545,22.584810137395948,0.0,209.50625397699022
448,38.17026732520583,193.23853017586927,28.07199181743583,97.74513935032964,51.92800818256417,22.25486064967036,0.0,209.42008384016805
