day,agent_id,agent_qM,agent_qE,agent_choice,agent_stored,agent_profit,agent_eta,agent_phi,agent_beta
4.0,7,1.2070297925182158,0.918204806451357,0.2,0.2715817033165986,233.0391590166845,0.9,0.1716110504922917,2.630147340411473
4.0,8,0.15223898355709028,1.8855885534856758,0.9,1.2331357668124316,273.9229664884163,0.9,0.183549492065181,2.6805891325622566
4.0,9,1.0923971138985866,1.4357219211238568,0.4,0.6554382683391521,294.4614319308731,0.9,0.2842422896611452,2.0227825756686584
4.0,10,1.4541005804976923,1.1061550844500303,0.2,0.3271726306119808,280.7406896708732,0.9,0.2595816412983541,2.9184820619953316
4.0,11,1.0413896565052778,1.368683548549794,0.4,0.6248337939031667,280.7121014428203,0.9,0.1771500325156583,2.3114460010002067
4.0,12,0.9720715470347846,1.2775797475314312,0.4,0.5832429282208709,262.0270376379764,0.9,0.2867264589144728,2.6337478522492526
4.0,13,0.0,2.1499603156839493,1.0,1.4564247299794497,297.06025613242207,0.9,0.15056676877976988,2.7018296239336754
4.0,14,0.7054814008401183,1.7082728206057152,0.6,0.9523998911341598,298.0865991229447,0.9,0.2522614643400906,2.8750163314802712
4.0,15,1.0633816245061403,1.0612114579255156,0.3,0.41016148373808275,240.16306848708842,0.9,0.1820864942149482,2.097784341800659
4.0,16,1.6180270193226856,0.932291758752595,0.1,0.16180270193226856,271.13699280607585,0.9,0.18021638210354973,2.6507832381497374
4.0,17,1.103001391620731,1.4496589718443897,0.4,0.6618008349724388,297.319871195246,0.9,0.22808941312906045,2.9027101506193307
4.0,18,1.8787350873287738,0.8051721802837603,0.0,0.0,276.50482551901825,0.9,0.29547851753132637,2.289530853635867
4.0,19,0.18962388860033746,2.3486273059498943,0.9,1.5359534976627338,341.1894697982848,0.9,0.1685011627843241,2.8408483326276714
4.0,20,0.6558353093965132,1.5880583563244142,0.6,0.8853776676852929,277.10966827749945,0.9,0.07116739228002779,2.749869571783086
4.0,21,0.9440197488773561,1.2407116699530967,0.4,0.5664118493264138,254.46552676562246,0.9,0.13963009550238475,2.063857948943829
4.0,22,0.0,2.5030179410547153,1.0,1.6955927987790007,345.8422675291208,0.9,0.18659781557877841,2.151334368472891
4.0,23,1.6955233671397483,0.7266528716313208,0.0,0.0,249.5404466315543,0.9,0.10469327421803894,2.340220315051032
4.0,24,0.5213326515592275,1.8395594990732738,0.7,1.0947985682743775,300.0287154726204,0.9,0.0598539573445072,2.225090653676496
4.0,25,0.0,2.376602307649957,1.0,1.6099564019564228,328.37540539012673,0.9,0.23946159556534563,2.990532562705562
4.0,26,0.746403899674371,1.311538280856395,0.5,0.671763509706934,246.86929874492927,0.9,0.09549223054655277,2.5068577868511275
4.0,27,0.9845600629549089,1.2939932255978803,0.4,0.5907360377729455,265.3933832953787,0.9,0.15446651119907362,2.491830959096264
4.0,28,0.8329712316842639,1.463649449959492,0.5,0.7496741085158375,275.50100412163613,0.9,0.07632320616409123,2.549143766231777
4.0,29,1.8135996525231732,0.7772569939385028,0.0,0.0,266.91844894176734,0.9,0.27794582953238056,2.799341211421814
4.0,30,1.3323969033283283,1.329677725974597,0.3,0.5139245198552124,300.9197463748144,0.9,0.28357239559289193,2.4861651007487353
5.0,1,0.36956113483516473,2.1223368029105183,0.8,1.3304200854065935,304.58621414717777,0.9,0.11472918757324084,2.5112747213686086
5.0,2,0.5018586953714534,1.7708442536678426,0.7,1.053903260280052,272.1796531053691,0.9,0.27554148760989566,2.3101475693193327
5.0,3,1.5855468309737395,0.6795200704173169,0.0,0.0,234.29101965796357,0.9,0.05351042504100474,2.7197046864039542
5.0,4,0.2012334690927878,2.4924202529063866,0.9,1.6299910996515816,336.00045951878167,0.9,0.1619923928588926,2.080445818552535
5.0,5,0.7568207320777944,1.3298421435081247,0.5,0.681138658870015,239.81447793010153,0.9,0.14622528649316513,2.5756510141648885
5.0,6,0.8962520355867827,1.574842862531061,0.5,0.8066268320281045,283.99620266473056,0.9,0.14782401255865624,2.705283399854406
5.0,7,0.0,2.6247574958000746,1.0,1.7780615294129536,334.0863366138279,0.9,0.1716110504922917,2.630147340411473
5.0,8,1.3109281240426438,0.9972417515038683,0.2,0.2949588279095949,249.13238867418875,0.9,0.183549492065181,2.6805891325622566
5.0,9,0.5424478305083553,1.914065916222339,0.7,1.1391404440675459,294.1928947275591,0.9,0.2842422896611452,2.0227825756686584
5.0,10,1.3000129303880203,1.2973598427749837,0.3,0.5014335588639508,286.3147618132149,0.9,0.2595816412983541,2.9184820619953316
5.0,11,0.344465649001221,1.978217012835584,0.8,1.240076336404396,283.90292712957944,0.9,0.1771500325156583,2.3114460010002067
5.0,12,0.7861824034842337,1.9036845341511086,0.6,1.0613462447037154,315.59171755110185,0.9,0.2867264589144728,2.6337478522492526
5.0,13,0.7879170421459344,1.3844828026278562,0.5,0.7091253379313409,249.6679941572138,0.9,0.15056676877976988,2.7018296239336754
5.0,14,0.9555470799404315,1.679032726181044,0.5,0.8599923719463884,302.7850776291797,0.9,0.2522614643400906,2.8750163314802712
5.0,15,0.3213021373731745,1.8451922746288025,0.8,1.1566876945434286,264.811941503378,0.9,0.1820864942149482,2.097784341800659
5.0,16,1.457990923855803,1.1091145242188787,0.2,0.3280479578675557,277.0806079019384,0.9,0.18021638210354973,2.6507832381497374
5.0,17,1.0376818920720285,1.3638104867232377,0.4,0.6226091352432173,270.31908271116987,0.9,0.22808941312906045,2.9027101506193307
5.0,18,0.5943054564831579,2.0970492535905714,0.7,1.2480414586146316,322.31752578180993,0.9,0.29547851753132637,2.289530853635867
5.0,19,0.3018236755370793,1.733330250941513,0.8,1.0865652319334858,248.75811335742657,0.9,0.1685011627843241,2.8408483326276714
5.0,20,0.16368225949257686,2.027321699715203,0.9,1.325826301889873,273.30103015427966,0.9,0.07116739228002779,2.749869571783086
5.0,21,1.141141387855988,1.4997858240392985,0.4,0.6846848327135928,297.2705754680067,0.9,0.13963009550238475,2.063857948943829
5.0,22,0.7430339792553866,1.7992037069112576,0.6,1.003095871994772,298.27094663120357,0.9,0.18659781557877841,2.151334368472891
5.0,23,1.5864164836469579,0.9140780691489615,0.1,0.15864164836469583,264.2272717529639,0.9,0.10469327421803894,2.340220315051032
5.0,24,1.4493288255980281,0.8350894661779114,0.1,0.14493288255980283,241.39449218299762,0.9,0.0598539573445072,2.225090653676496
5.0,25,0.9618502493248042,1.264146041969743,0.4,0.5771101495948826,250.56472420831574,0.9,0.23946159556534563,2.990532562705562
5.0,26,0.37096700970616386,2.1304105414553987,0.8,1.3354812349421903,305.7449131124065,0.9,0.09549223054655277,2.5068577868511275
5.0,27,0.0,2.643386673125157,1.0,1.790681294697687,336.4575094237446,0.9,0.15446651119907362,2.491830959096264
5.0,28,1.1751183077436207,1.5444412044630447,0.4,0.7050709846461726,306.1216596851902,0.9,0.07632320616409123,2.549143766231777
5.0,29,0.7276946806634147,1.7620606910349828,0.6,0.9823878188956099,292.1133990096653,0.9,0.27794582953238056,2.799341211421814
5.0,30,1.838728979471591,0.7880267054878247,0.0,0.0,271.7029097213597,0.9,0.28357239559289193,2.4861651007487353
6.0,1,0.16514218503339048,2.045403920342137,0.9,1.3376516987704632,298.6816530358301,0.9,0.11472918757324084,2.5112747213686086
6.0,2,0.3195070894535222,1.8348835708616567,0.8,1.1502255220326802,282.60816196591406,0.9,0.27554148760989566,2.3101475693193327
6.0,3,0.0,2.2650239618067918,1.0,1.534371070901375,315.09855424907755,0.9,0.05351042504100474,2.7197046864039542
6.0,4,1.000709502619246,1.7583895546023895,0.5,0.9006385523573215,330.2749309033907,0.9,0.1619923928588926,2.080445818552535
6.0,5,1.1102610006012348,1.1079951618244976,0.3,0.42824352880333344,249.17256177160868,0.9,0.14622528649316513,2.5756510141648885
6.0,6,1.6582003195519552,0.7106572798079809,0.0,0.0,240.79837988927915,0.9,0.14782401255865624,2.705283399854406
6.0,7,1.8615522049440445,0.7978080878331619,0.0,0.0,270.32846981416606,0.9,0.1716110504922917,2.630147340411473
6.0,8,0.810592783347124,1.4243273193099464,0.5,0.7295335050124117,267.5286632234781,0.9,0.183549492065181,2.6805891325622566
6.0,9,1.6480615299073527,0.9495973577085223,0.1,0.16480615299073528,273.17066182012127,0.9,0.2842422896611452,2.0227825756686584
6.0,10,0.3901973794325452,2.2408478075983314,0.8,1.404710565957163,345.13463971630915,0.9,0.2595816412983541,2.9184820619953316
6.0,11,0.3078666957971291,1.7680344530063705,0.8,1.1083201048696651,272.3120828979362,0.9,0.1771500325156583,2.3114460010002067
6.0,12,1.7188358824454042,0.736643949619459,0.0,0.0,249.6036762918044,0.9,0.2867264589144728,2.6337478522492526
6.0,13,1.5730002098429663,0.674142947075557,0.0,0.0,228.4259010383181,0.9,0.15056676877976988,2.7018296239336754
6.0,14,0.5701519969282284,2.011822046303891,0.7,1.1973191935492793,328.67714832819786,0.9,0.2522614643400906,2.8750163314802712
6.0,15,1.1868551798605367,1.5598668078167055,0.4,0.7121131079163222,318.5907931204759,0.9,0.1820864942149482,2.097784341800659
6.0,16,0.1554744875924594,1.9256625820380338,0.9,1.2593433494989217,281.1963336298666,0.9,0.18021638210354973,2.6507832381497374
6.0,17,1.6270828205881522,0.6973212088234938,0.0,0.0,236.2795993485091,0.9,0.22808941312906045,2.9027101506193307
6.0,18,1.332591570731207,1.0137214448776681,0.2,0.2998331034145216,255.08829942402002,0.9,0.29547851753132637,2.289530853635867
6.0,19,0.17294888059424812,2.142095421074474,0.9,1.4008859328134102,312.8011024932355,0.9,0.1685011627843241,2.8408483326276714
6.0,20,1.394563418145876,0.8035341599792905,0.1,0.1394563418145876,231.15266327857012,0.9,0.07116739228002779,2.749869571783086
6.0,21,1.9229026740945672,0.8241011460405288,0.0,0.0,279.23758254481896,0.9,0.13963009550238475,2.063857948943829
6.0,22,0.63288177216383,1.5324780054538456,0.6,0.8543903924211705,267.36267590137913,0.9,0.18659781557877841,2.151334368472891
6.0,23,0.34232823668939,1.9659421592733544,0.8,1.2323816520818043,302.79376249613415,0.9,0.10469327421803894,2.340220315051032
6.0,24,0.8285188563404534,1.4558259904267967,0.5,0.7456669707064081,273.4449980876367,0.9,0.0598539573445072,2.225090653676496
6.0,25,0.0,2.445435847219047,1.0,1.6565855739225803,340.1965334410527,0.9,0.23946159556534563,2.990532562705562
6.0,26,1.9779463165610003,0.847691278526143,0.0,0.0,287.2308387110602,0.9,0.09549223054655277,2.5068577868511275
6.0,27,0.9064710455007217,1.1913619455152344,0.4,0.5438826273004331,243.3265104515591,0.9,0.15446651119907362,2.491830959096264
6.0,28,1.1982628749066662,1.5748597784487615,0.4,0.7189577249439998,321.6529920088441,0.9,0.07632320616409123,2.549143766231777
6.0,29,0.15124209808670186,1.873241414873865,0.9,1.2250609945022854,273.54149308373013,0.9,0.27794582953238056,2.799341211421814
6.0,30,0.7884923018247211,1.9092777879898604,0.6,1.0644646074633735,333.1007796649315,0.9,0.28357239559289193,2.4861651007487353
7.0,1,1.7948512472829083,0.7692219631212465,0.0,0.0,280.61350981973567,0.9,0.11472918757324084,2.5112747213686086
7.0,2,0.33461355227151807,1.92163782875929,0.8,1.2046087881774654,269.9432304604626,0.9,0.27554148760989566,2.3101475693193327
7.0,3,0.933394199879503,1.2267466626987755,0.4,0.5600365199277019,247.10823118810544,0.9,0.05351042504100474,2.7197046864039542
7.0,4,1.0667336725743684,1.4019928268120272,0.4,0.6400402035446211,282.40873042994394,0.9,0.1619923928588926,2.080445818552535
7.0,5,0.5147378800019432,1.8162893765782853,0.7,1.0809495480040807,275.76383614789404,0.9,0.14622528649316513,2.5756510141648885
7.0,6,0.5570487163670019,1.9655861848949923,0.7,1.1698023043707038,298.43129273105893,0.9,0.14782401255865624,2.705283399854406
7.0,7,0.0,2.0957892073188598,1.0,1.4197281726998727,256.4927100711543,0.9,0.1716110504922917,2.630147340411473
7.0,8,0.9558732893242418,1.2562906088261465,0.4,0.5735239735945452,253.05938026544675,0.9,0.183549492065181,2.6805891325622566
7.0,9,1.2382906470866941,1.2357635233171296,0.3,0.477626392447725,279.88835839991566,0.9,0.2842422896611452,2.0227825756686584
7.0,10,0.17580236058670393,2.1774378089810336,0.9,1.4239991207523024,284.7498878089378,0.9,0.2595816412983541,2.9184820619953316
7.0,11,1.448269771135031,0.8344792490825654,0.1,0.14482697711350312,252.59262611357346,0.9,0.1771500325156583,2.3114460010002067
7.0,12,0.0,2.436335502225841,1.0,1.650420824088473,298.1703949167242,0.9,0.2867264589144728,2.6337478522492526
7.0,13,0.6454285783589282,1.5628592004548332,0.6,0.871328580784553,258.3256848954803,0.9,0.15056676877976988,2.7018296239336754
7.0,14,0.5027774841797064,1.7740862656055352,0.7,1.0558327167773833,269.35621634385933,0.9,0.2522614643400906,2.8750163314802712
7.0,15,1.7089507429590514,0.9846811423716438,0.1,0.17089507429590514,298.0579755693335,0.9,0.1820864942149482,2.097784341800659
7.0,16,1.1233587769464985,1.4764143925582554,0.4,0.6740152661678992,297.3997485700238,0.9,0.18021638210354973,2.6507832381497374
7.0,17,0.34388728148470604,1.9748955308121696,0.8,1.2379942133449422,277.42463820748713,0.9,0.22808941312906045,2.9027101506193307
7.0,18,0.379551606447158,2.179710654167965,0.8,1.3663857832097694,306.19616592117643,0.9,0.29547851753132637,2.289530853635867
7.0,19,0.1599565416563606,1.9811760230866382,0.9,1.2956479874165212,259.08416211789574,0.9,0.1685011627843241,2.8408483326276714
7.0,20,0.3055279015320239,1.754603091655338,0.8,1.0999004455152865,246.47892524220651,0.9,0.07116739228002779,2.749869571783086
7.0,21,0.5359459409925528,1.89112353464515,0.7,1.1254864760843606,287.12576710973985,0.9,0.13963009550238475,2.063857948943829
7.0,22,0.7999088816875265,1.9369222206576535,0.6,1.0798769902781609,320.1547260911578,0.9,0.18659781557877841,2.151334368472891
7.0,23,0.16038179396721086,1.986443076708169,0.9,1.2990925311344081,259.7729500693259,0.9,0.10469327421803894,2.340220315051032
7.0,24,0.4654325378916368,1.6423119551319183,0.7,0.9774083295724372,249.34916800093137,0.9,0.0598539573445072,2.225090653676496
7.0,25,0.0,2.1753902892808035,1.0,1.4736514862869958,266.23467131692985,0.9,0.23946159556534563,2.990532562705562
7.0,26,0.3273784833206071,1.880087861355487,0.8,1.178562539954186,264.1064737841272,0.9,0.09549223054655277,2.5068577868511275
7.0,27,0.19159913433543366,2.373092135268872,0.9,1.551952988117013,310.3361742369607,0.9,0.15446651119907362,2.491830959096264
7.0,28,1.2722280581965975,1.2696316744043596,0.3,0.4907165367329734,287.5591635588187,0.9,0.07632320616409123,2.549143766231777
7.0,29,1.1050134125583055,1.4523033422194875,0.4,0.6630080475349834,292.54296828892404,0.9,0.27794582953238056,2.799341211421814
7.0,30,0.3099156528113088,1.7798013204306595,0.8,1.115696350120712,250.01866159402672,0.9,0.28357239559289193,2.4861651007487353
8.0,1,0.9399186150712189,1.6515712807679988,0.5,0.845926753564097,301.6302589057258,0.9,0.11472918757324084,2.5112747213686086
8.0,2,0.0,2.466884649494804,1.0,1.6711154077222867,307.26741161035017,0.9,0.27554148760989566,2.3101475693193327
8.0,3,1.8307853584848393,0.7846222964935026,0.0,0.0,284.5559475626789,0.9,0.05351042504100474,2.7197046864039542
8.0,4,0.17093927692347882,2.1172050441808024,0.9,1.3846081430801789,281.1562297974257,0.9,0.1619923928588926,2.080445818552535
8.0,5,0.0,2.4149700768491624,1.0,1.6359474714139488,300.80109533368494,0.9,0.14622528649316513,2.5756510141648885
8.0,6,0.48721678768625143,1.7191792365500584,0.7,1.023155254141128,263.8545038698888,0.9,0.14782401255865624,2.705283399854406
8.0,7,0.32471162143671245,1.864772454536549,0.8,1.168961837172165,265.4059999605756,0.9,0.1716110504922917,2.630147340411473
8.0,8,1.0577739909631918,1.0556152685326547,0.3,0.4079985393715169,239.42661635739583,0.9,0.183549492065181,2.6805891325622566
8.0,9,0.0,2.0197780229195033,1.0,1.3682367252035343,251.57721308819288,0.9,0.2842422896611452,2.0227825756686584
8.0,10,1.5668885110731816,0.6715236476027922,0.0,0.0,243.5388959864224,0.9,0.2595816412983541,2.9184820619953316
8.0,11,1.72669152328422,0.7400106528360942,0.0,0.0,268.3768145072018,0.9,0.1771500325156583,2.3114460010002067
8.0,12,0.0,2.352560530421008,1.0,1.593670036736812,293.0275580526929,0.9,0.2867264589144728,2.6337478522492526
8.0,13,0.3206077271947998,1.8412043761758508,0.8,1.1541878179012797,262.05164464003605,0.9,0.15056676877976988,2.7018296239336754
8.0,14,1.340374756537525,1.019642225508903,0.2,0.30158432022094317,263.784441430066,0.9,0.2522614643400906,2.8750163314802712
8.0,15,1.5185696606304369,0.6508155688416157,0.0,0.0,236.02877678585503,0.9,0.1820864942149482,2.097784341800659
8.0,16,0.8819393340981226,1.549693401343844,0.5,0.7937454006883103,283.0240676348383,0.9,0.18021638210354973,2.6507832381497374
8.0,17,0.5503337615613257,1.9418919872235347,0.7,1.1557008992787838,298.035792874037,0.9,0.22808941312906045,2.9027101506193307
8.0,18,0.0,2.205597197061962,1.0,1.4941142302677806,274.7222663755523,0.9,0.29547851753132637,2.289530853635867
8.0,19,0.7599274375383772,1.8401100094679275,0.6,1.0259020406768091,306.74652090671896,0.9,0.1685011627843241,2.8408483326276714
8.0,20,0.8005876245376006,1.4067468259732125,0.5,0.7205288620838405,256.91740603275434,0.9,0.07116739228002779,2.749869571783086
8.0,21,0.0,2.48295612056615,1.0,1.6820025332867468,309.2692236196285,0.9,0.13963009550238475,2.063857948943829
8.0,22,1.1916620296419747,1.1892300663161748,0.3,0.4596410685761903,269.7321072708178,0.9,0.18659781557877841,2.151334368472891
8.0,23,0.8338309107462145,1.465160028882634,0.5,0.7504478196715931,267.58554353444816,0.9,0.10469327421803894,2.340220315051032
8.0,24,0.16523204212614714,2.0465168646195657,0.9,1.3383795412217923,271.7691266865078,0.9,0.0598539573445072,2.225090653676496
8.0,25,0.0,2.6411948017166305,1.0,1.7891964785822334,328.9789372390719,0.9,0.23946159556534563,2.990532562705562
8.0,26,0.9885442621659308,1.2992296017037948,0.4,0.5931265572995585,262.7057784159158,0.9,0.09549223054655277,2.5068577868511275
8.0,27,0.0,2.0515896919531498,1.0,1.38978656551665,255.53957476772072,0.9,0.15446651119907362,2.491830959096264
8.0,28,0.5605631874793299,1.977987247248492,0.7,1.1771826937065926,303.5755857725667,0.9,0.07632320616409123,2.549143766231777
8.0,29,1.8171107261046362,0.7787617397591298,0.0,0.0,282.43052201430095,0.9,0.27794582953238056,2.799341211421814
8.0,30,0.35329035125287656,2.0288960171950916,0.8,1.271845264510356,288.7650849569853,0.9,0.28357239559289193,2.4861651007487353
9.0,1,0.0,1.9952688615692442,1.0,1.3516337449340041,262.1409509107427,0.9,0.11472918757324084,2.5112747213686086
9.0,2,1.7479026440669225,0.7491011331715383,0.0,0.0,260.58713192670314,0.9,0.27554148760989566,2.3101475693193327
9.0,3,1.0213141479752608,1.3422985944817714,0.4,0.6127884887851566,271.1097555534306,0.9,0.05351042504100474,2.7197046864039542
9.0,4,0.9368186753068624,1.6461242437534866,0.5,0.8431368077761762,303.1873190178492,0.9,0.1619923928588926,2.080445818552535
